;Mixture;Count
3850;1-propanol__triethylene glycol;3
3851;1-hexyne__morpholine, N-formyl-;3
3852;diethylene glycol__n-heptane;3
3853;n-decane__1,10-diaminodecane;3
3854;cyclohexane__triethylene glycol;3
3855;n-nonane__morpholine, N-formyl-;3
3856;octane__1-tetradecanol;3
3857;hexane__1-decanol;3
3858;hexadecanoic acid__n-hexane;3
3859;n-hexane__morpholine, N-formyl-;3
3860;ethyl ethanoate__1,10-diaminodecane;3
3861;cyclohexane__diethylene glycol;3
3862;linoleic acid__isopropanol;3
3863;n-octadecanoic acid__trichloroethylene;3
3864;tetramethylammonium iodide__water;3
3865;n-pentane__diethylene glycol;3
3866;linoleic acid__benzyl chloride;3
3867;hexadecanoic acid__phenylmethane;3
3868;pentane__1-methylpyrrolidone;3
3869;hexadecanoic acid__1-hexene;3
3870;n-butanol__cis-9-octadecenoic acid;3
3871;hexadecanoic acid__ethylbenzene;3
3872;octane__1-decanol;3
3873;benzene__m-terphenyl;3
3874;styrene__cis-2-butene;3
3875;1-pentene__diethylene glycol;3
3876;hexadecanoic acid__benzene, methoxy-;3
3877;1-decanol__decane;3
3878;cyclohexane__1-methylpyrrolidone;3
3879;diethylene glycol__n-octane;3
3880;isopropanol__cis-9-octadecenoic acid;3
3881;ethanol__1-methylpyrrolidone;3
3882;1,1'-biphenyl__1,4-dioxane;3
3883;hexadecanoic acid__ethyl alcohol;3
3884;toluene__1,10-diaminodecane;3
3885;cis-9-octadecenoic acid__ethyl ethanoate;3
3886;methoxybenzene__cis-9-octadecenoic acid;3
3887;pentane__morpholine, N-formyl-;3
3888;1-octene__1,10-diaminodecane;3
3889;glycerol__choline hydrochloride;3
3890;phthalic acid__N-methyl-2-pyrrolidone;3
3891;isopropanol__morpholine, N-formyl-;3
3892;1-pentene__morpholine, N-formyl-;3
3893;choline hydrochloride__1,4-butanediol;3
3894;cyclooctane__morpholine, N-formyl-;3
3895;diethylene glycol__cyclopentane;3
3896;ethylbenzene__triethylene glycol;3
3897;n-hexane__1,10-diaminodecane;3
3898;ethanol__cis-9-octadecenoic acid;3
3899;1-pentyne__morpholine, N-formyl-;3
3900;1-hexyne__1-methylpyrrolidone;3
3901;ethylbenzene__morpholine, N-formyl-;3
3902;n-octane__triethylene glycol;3
3903;1-heptyne__1-methylpyrrolidone;3
3904;n-propyl alcohol__cis-9-octadecenoic acid;3
3905;n-pentane__triethylene glycol;3
3906;hexyl chloride__1,10-diaminodecane;3
3907;styrene__1,3-butadiene;3
3908;hexadecanoic acid__butan-2-ol;3
3909;cycloheptane__1-methylpyrrolidone;3
3910;chloroform__1,1'-biphenyl;3
3911;n-octadecanoic acid__acetone;3
3912;butyl chloride__1,10-diaminodecane;3
3913;hexane__1,3-propanediol;3
3914;linoleic acid__acetone;3
3915;triethylene glycol__methyltriphenylphosphonium bromide;3
3916;diethylene glycol__cyclooctane;3
3917;2-thiapropane__2,4,4-trimethyl-1-pentene;3
3918;benzene, chloro-__cis-9-octadecenoic acid;3
3919;1-octene__morpholine, N-formyl-;3
3920;butyl oxide__1,10-diaminodecane;3
3921;n-heptane__1-methylpyrrolidone;3
3922;hexadecanoic acid__2-propanol;3
3923;1-pentene__triethylene glycol;3
3924;n-butyl acetate__1,10-diaminodecane;3
3925;cyclopentane__1-methylpyrrolidone;3
3926;glycerol__methyltriphenylphosphonium bromide;3
3927;ethylbenzene__capric acid;3
3928;ethylbenzene__tetradecanoic acid;3
3929;methylbenzene__morpholine, N-formyl-;3
3930;ethanol__adipic acid;3
3931;diethylene glycol__1-hexene;3
3932;n-octadecanoic acid__cyclohexane;3
3933;1,1':2',1''-terphenyl__1,4-dioxane;3
3934;triethylene glycol__1-hexyne;3
3935;diethylene glycol__1-hexyne;3
3936;n-octadecanoic acid__ethanol;3
3937;1,2-ethanediol__decane;3
3938;n-octadecanoic acid__1-hexene;3
3939;1-pentyne__1-methylpyrrolidone;3
3940;ethylene carbonate__tetrahydrofuran;3
3941;triethylene glycol__cyclooctane;3
3942;hexadecanoic acid__methanol;3
3943;isooctane__tetradecanoic acid;3
3944;dextrose__water;3
3945;toluene__triethylene glycol;3
3946;cyclooctane__1-methylpyrrolidone;3
3947;chloroform__p-terphenyl;3
3948;methyl alcohol__cis-9-octadecenoic acid;3
3949;diethylene glycol__1-octene;3
3950;chloroform__1,1':2',1''-terphenyl;3
3951;benzene__morpholine, N-formyl-;3
3952;linoleic acid__n-propyl alcohol;3
3953;freon 20__cis-9-octadecenoic acid;3
3954;hexane__1-dodecanol;3
3955;n-propyl alcohol__morpholine, N-formyl-;3
3956;terephthalic acid__N-methyl-2-pyrrolidone;3
3957;hexadecanoic acid__cyclohexane;3
3958;2-propanol__triethylene glycol;3
3959;benzene__1,1'-biphenyl;3
3960;n-heptane__morpholine, N-formyl-;3
3961;propane__styrene;3
3962;pentane, 1-chloro-__1,10-diaminodecane;3
3963;methylbenzene__1-methylpyrrolidone;3
3964;1,10-diaminodecane__1-decene;3
3965;ethanol__1,10-diaminodecane;3
3966;triethylene glycol__n-heptane;3
3967;hexadecanoic acid__ethene, trichloro-;3
3968;2-methylpropane__styrene;3
3969;n-nonane__1-methylpyrrolidone;3
3970;styrene__propene;3
3971;ethylene carbonate__1,2-dimethoxyethane;3
3972;hexadecanoic acid__isooctane;3
3973;n-hexane__diethylene glycol;3
3974;benzene__1-methylpyrrolidone;3
3975;ethanoic acid, propyl ester__1,10-diaminodecane;3
3976;dichloromethane__1,10-diaminodecane;3
3977;n-octadecanoic acid__n-heptane;3
3978;n-butyl alcohol__1,10-diaminodecane;3
3979;diethylene glycol__1-pentyne;3
3980;hexadecanoic acid__1-butanol;3
3981;m-terphenyl__1,4-dioxane;3
3982;triethylene glycol__cycloheptane;3
3983;n-hexane__triethylene glycol;3
3984;n-octadecanoic acid__benzene, chloro-;3
3985;methanol__1,10-diaminodecane;3
3986;triethylene glycol__1-heptyne;3
3987;styrene__2-methylpropene;3
3988;heptane__1,10-diaminodecane;3
3989;diethylene glycol__n-nonane;3
3990;linoleic acid__ethanol;3
3991;1-tetradecanol__decane;3
3992;methyl alcohol__1-methylpyrrolidone;3
3993;carbon tetrachloride__1,10-diaminodecane;3
3994;methanol__ethane;3
3995;n-hexane__1-methylpyrrolidone;3
3996;triethylene glycol__1-heptene;3
3997;1-hexene__1-methylpyrrolidone;3
3998;n-octane__morpholine, N-formyl-;3
3999;benzene__1,1':2',1''-terphenyl;3
4000;2-thiapropane__1-hexene;3
4001;chloroform__m-terphenyl;3
4002;2-thiapropane__2,2,4-trimethylpentane;3
4003;triethylene glycol__1-octyne;3
4004;cyclopentane__morpholine, N-formyl-;3
4005;n-hexane__tetradecanoic acid;3
4006;n-octane__1,10-diaminodecane;3
4007;ethanol__morpholine, N-formyl-;3
4008;1-octene__1-methylpyrrolidone;3
4009;1-pentene__1-methylpyrrolidone;3
4010;triethylene glycol__cyclopentane;3
4011;linoleic acid__ethyl ethanoate;3
4012;benzene__diethylene glycol;3
4013;1-heptene__1-methylpyrrolidone;3
4014;hexadecanoic acid__propan-1-ol;3
4015;1-hexene__morpholine, N-formyl-;3
4016;styrene__1-butene;3
4017;benzene__1,10-diaminodecane;3
4018;acetone__cis-9-octadecenoic acid;3
4019;ethyl ether__1,10-diaminodecane;3
4020;methanol__diethylene glycol;3
4021;diethylene glycol__1-heptyne;3
4022;styrene__butane;3
4023;diethylene glycol__cycloheptane;3
4024;1,2-ethanediol__hexane;3
4025;1-octyne__1-methylpyrrolidone;3
4026;n-propyl alcohol__1-methylpyrrolidone;3
4027;choline hydrochloride__ethylene glycol;3
4028;n-octane__1-methylpyrrolidone;3
4029;n-nonane__triethylene glycol;3
4030;2-propanol__diethylene glycol;3
4031;p-terphenyl__1,4-dioxane;3
4032;1-heptyne__morpholine, N-formyl-;3
4033;propyl alcohol__1,10-diaminodecane;3
4034;1-heptene__morpholine, N-formyl-;3
4035;1,1-difluoroethane__styrene;3
4036;cyclohexane__morpholine, N-formyl-;3
4037;dichloromethane__propyl ethanoate;2
4038;clonazepam__water;2
4039;linoleic acid__methyl alcohol;2
4040;2-pentanone__water;2
4041;dichloromethane__isoamyl acetate;2
4042;octane__tetracosane;2
4043;carbamoylamine__water;2
4044;methanol__cyclohexylamine;2
4045;hexane__1-tetradecanol;2
4046;methanol__tert-butylamine;2
4047;methanol__2-picoline;2
4048;butanone__water;2
4049;pyroacetic ether__3-nitrophthalic anhydride;2
4050;benzyl chloride__cis-9-octadecenoic acid;2
4051;methanol__1-aminohexane;2
4052;methanol__pyridine, 3-methyl-;2
4053;dichloromethane__ethyl ethanoate;2
4054;linoleic acid__n-butanol;2
4055;benzene, methoxy-__capric acid;2
4056;dichloromethane__methyl ethanoate;2
4057;hexadecanoic acid__.alpha.-chlorotoluene;2
4058;1-propanol__methyl benzoate;2
4059;dichloromethane__butyl ethanoate;2
4060;methanol__n-butylamine;2
4061;methanol__2-butanamine;2
4062;isophthalic acid__N-methyl-2-pyrrolidone;2
4063;methanol__triethylene glycol;2
4064;.alpha.-chlorotoluene__lauric acid;2
4065;2-hexanone__water;2
4066;acetonitrile__ethylene carbonate;2
4067;methanol__pyridine, 2,6-dimethyl-;2
4068;ethanol__lamotrigine;2
4069;choline chloride__glycolic acid;2
4070;diazepan__water;2
4071;water__lamotrigine;2
4072;pyroacetic ether__4-nitrophthalic anhydride;2
4073;1-propanol__ethyl benzoate;2
4074;methanol__dipropylamine;2
4075;methanol__N-ethylethanamine;2
4076;formamide__bromobenzene;1
4077;o-xylene__N-methylformamide;1
4078;dimethyl sulfoxide__cyclopentene;1
4079;o-xylene__methyl cellosolve;1
4080;N-methylformamide__cyclooctane;1
4081;propylene glycol__fluorobenzene;1
4082;glycine, bimol. cyclic peptide__water;1
4083;n-heptane__tert-butyl chloride;1
4084;n-octane__N-methylformamide;1
4085;diazepan__N-methyl-2-pyrrolidone;1
4086;dimethyl sulfoxide__1,5-hexadiene;1
4087;octadecane__tetradecane;1
4088;ethylbenzene__methyl cellosolve;1
4089;1-butanol__tert-butyl chloride;1
4090;decane__docosane;1
4091;ethyl ethanoate__lamotrigine;1
4092;acetone__toluene;1
4093;benzene__N,N-diethylethanamine;1
4094;acetonitrile__n-octane;1
4095;formamide__naphthalene;1
4096;chlorobenzene__N-methylformamide;1
4097;naphthalene__N-methylformamide;1
4098;1-propanol__phenanthrene;1
4099;cyclohexane__tert-butyl chloride;1
4100;1,2-ethanediol__tert-butyl chloride;1
4101;N-(carboxymethyl)glycine__water;1
4102;toluene__methyl cellosolve;1
4103;2,3-pentanedione__water;1
4104;dimethyl sulfoxide__methylcyclopentane;1
4105;p-xylene__N-methylformamide;1
4106;methanol__lamotrigine;1
4107;dimethyl sulfoxide__methane, bromotrichloro-;1
4108;dimethyl sulfoxide__1-heptyne;1
4109;N-methylformamide__n-heptane;1
4110;methylcyclopentane__methyl cellosolve;1
4111;methylcyclohexane__methyl cellosolve;1
4112;hexaldehyde__water;1
4113;methyl cellosolve__n-nonane;1
4114;methanol__tert-butyl chloride;1
4115;bromobenzene__N-methylformamide;1
4116;methyl cellosolve__n-heptane;1
4117;bromobenzene__methyl cellosolve;1
4118;dimethyl sulfoxide__4-ethenylcyclohexene;1
4119;p-cymene__methyl cellosolve;1
4120;L-cysteine__water;1
4121;ethanol__diazepan;1
4122;p-cymene__N-methylformamide;1
4123;methanol__phenanthrene;1
4124;propylene glycol__benzene;1
4125;ethyl acetate__tert-butyl chloride;1
4126;diethylene glycol__tert-butyl chloride;1
4127;N-methyl-2-pyrrolidone__clonazepam;1
4128;1,2-dichloroethane__tert-butyl chloride;1
4129;m-xylene__N-methylformamide;1
4130;propylene glycol__chlorobenzene;1
4131;triglycine__water;1
4132;acetone__n-octane;1
4133;m-xylene__methyl cellosolve;1
4134;dimethyl sulfoxide__1-hexyne;1
4135;phenylmethanal__water;1
4136;prednisolone__ethanol;1
4137;cetane__1,5-hexadiene;1
4138;propylene glycol__o-xylene;1
4139;formamide__1,2-dichlorobenzene;1
4140;formamide__toluene;1
4141;propylene glycol__toluene;1
4142;1-propanol__tert-butyl chloride;1
4143;3-methylphenol__decane;1
4144;dimethyl sulfoxide__tetrachloroethene;1
4145;triethylene glycol__tert-butyl chloride;1
4146;chlorobenzene__methyl cellosolve;1
4147;benzene__methyl cellosolve;1
4148;ethanol__tert-butyl chloride;1
4149;1-propanol__lamotrigine;1
4150;propylene glycol__n-heptane;1
4151;formamide__fluorobenzene;1
4152;methyl cellosolve__cyclohexane;1
4153;4-vinyl-1-cyclohexene__N-methylformamide;1
4154;dimethyl sulfoxide__cyclooctane;1
4155;4-vinyl-1-cyclohexene__methyl cellosolve;1
4156;1-butanol__phenanthrene;1
4157;methanol__azine;1
4158;N-methyl-2-pyrrolidone__lamotrigine;1
4159;propanone__anthracene;1
4160;methyl cellosolve__n-hexane;1
4161;methanol__N,N-dipropylpropanamine;1
4162;N-methylformamide__1,7-octadiene;1
4163;butoxyethoxyethanol__water;1
4164;1-octen-3-ol__water;1
4165;dimethyl adipate__dimethyl glutarate;1
4166;glycidol__water;1
4167;propylene glycol__n-hexane;1
4168;propylene glycol__n-octane;1
4169;benzene__1-aminohexane;1
4170;dimethyl sulfoxide__1-octyne;1
4171;dimethyl sulfoxide__p-cymene;1
4172;benzene__N,N-dipropylpropanamine;1
4173;butanal, 3-methyl-__water;1
4174;dimethyl sulfoxide__1,3,5-cycloheptatriene;1
4175;n-octane__tert-butyl chloride;1
4176;methyl cellosolve__cyclooctane;1
4177;formamide__1,1'-biphenyl;1
4178;5-ethyl-5-phenylbarbituric acid__N-methyl-2-pyrrolidone;1
4179;diglycine__water;1
4180;N-methylformamide__fluorobenzene;1
4181;methyl cellosolve__n-decane;1
4182;benzene__tert-butylamine;1
4183;methyl cellosolve__cyclohexene;1
4184;hydrocortisone__ethanol;1
4185;hydrocortisone__water;1
4186;prednisolone__water;1
4187;L-lysine__water;1
4188;2-propanol__tert-butyl chloride;1
4189;N-methylformamide__n-decane;1
4190;ethanol__phenanthrene;1
4191;5-ethyl-5-phenylbarbituric acid__water;1
4192;N-methylformamide__n-undecane;1
4193;benzene__formamide;1
4194;dimethyl sulfoxide__1,2,3,4-tetrahydrobenzene;1
4195;1-penten-3-ol__water;1
4196;methyl cellosolve__n-undecane;1
4197;2-methoxyethanol__tert-butyl chloride;1
4198;propylene glycol__p-xylene;1
4199;propylene glycol__ethylbenzene;1
4200;methyl cellosolve__1,7-octadiene;1
4201;p-xylene__methyl cellosolve;1
4202;methyl cellosolve__n-octane;1
4203;propylene glycol__m-xylene;1
4204;formamide__chlorobenzene;1
4205;1-pentanol__tert-butyl chloride;1
4206;acetone__lamotrigine;1
4207;propylene glycol__naphthalene;1
4208;naphthalene__methyl cellosolve;1
4209;cyclopentane__cycloheptane;1
4210;1-hexanol__tert-butyl chloride;1
4211;ethanol__clonazepam;1
4212;methane__cyclohexane, 1,1,2,2,3,3,4,5,5,6-decafluoro-4,6-bis(trifluoromethyl)-;1
4213;n-hexane__N-methylformamide;1
4214;n-nonane__N-methylformamide;1
4215;1,2-propanediol__tert-butyl chloride;1
4216;N,N-dipropylpropanamine__cetane;1
4217;methyl cellosolve__fluorobenzene;1
4218;dimethyl sulfoxide__methylcyclohexane;1
4219;N-methylformamide__tert-butyl chloride;1
4220;tert-butyl chloride__1,2-butanediol;1
4221;1,3-butanediol__tert-butyl chloride;1
4222;benzene__2-butanamine;1
4223;benzene__pyridine, 3-methyl-;1
