;filename;x1;x2;SMILES1;SMILES2;cas1;cas2;InChI1;InChI2;components;Mole fraction;Temperature, K;Pressure, kPa;Speed of sound, m/s;Speed of sound, m/s_std
1348040;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.0;308.15;101.0;1500.18;0.06
1348041;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.1;308.15;101.0;1494.87;0.06
1348042;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.2;308.15;101.0;1489.61;0.06
1348043;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.3;308.15;101.0;1483.78;0.06
1348044;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.4;308.15;101.0;1478.05;0.06
1348045;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.5;308.15;101.0;1469.73;0.06
1348046;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.6;308.15;101.0;1462.72;0.06
1348047;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.7;308.15;101.0;1453.27;0.06
1348048;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.8;308.15;101.0;1443.75;0.06
1348049;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.9;308.15;101.0;1433.66;0.06
1348050;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;1.0;308.15;101.0;1423.6;0.06
1348051;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.0;313.15;101.0;1486.27;0.06
1348052;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.1;313.15;101.0;1480.75;0.06
1348053;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.2;313.15;101.0;1475.31;0.06
1348054;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.3;313.15;101.0;1469.35;0.06
1348055;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.4;313.15;101.0;1463.47;0.06
1348056;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.5;313.15;101.0;1455.09;0.06
1348057;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.6;313.15;101.0;1448.0;0.06
1348058;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.7;313.15;101.0;1438.54;0.06
1348059;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.8;313.15;101.0;1429.06;0.06
1348060;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.9;313.15;101.0;1419.04;0.06
1348061;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;1.0;313.15;101.0;1409.06;0.06
1348062;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.0;318.15;101.0;1472.34;0.06
1348063;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.1;318.15;101.0;1466.54;0.06
1348064;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.2;318.15;101.0;1460.62;0.06
1348065;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.3;318.15;101.0;1454.87;0.06
1348066;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.4;318.15;101.0;1448.96;0.06
1348067;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.5;318.15;101.0;1440.47;0.06
1348068;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.6;318.15;101.0;1433.31;0.06
1348069;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.7;318.15;101.0;1423.87;0.06
1348070;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.8;318.15;101.0;1414.34;0.06
1348071;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.9;318.15;101.0;1404.4;0.06
1348072;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;1.0;318.15;101.0;1394.54;0.06
1348073;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.0;323.15;101.0;1458.31;0.06
1348074;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.1;323.15;101.0;1452.53;0.06
1348075;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.2;323.15;101.0;1446.25;0.06
1348076;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.3;323.15;101.0;1440.42;0.06
1348077;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.4;323.15;101.0;1434.35;0.06
1348078;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.5;323.15;101.0;1425.81;0.06
1348079;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.6;323.15;101.0;1418.64;0.06
1348080;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.7;323.15;101.0;1409.12;0.06
1348081;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.8;323.15;101.0;1399.6;0.06
1348082;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;0.9;323.15;101.0;1390.07;0.06
1348083;je5009334;1,3-butanediol;1,2-butanediol;CC(O)CCO;CCC(O)CO;6290-03-5;584-03-2;InChIKey=PUPZLCDOIYMWBV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;1,3-butanediol__1,2-butanediol;1.0;323.15;101.0;1379.93;0.06
1348150;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.0;298.15;101.0;1452.61;0.06
1348151;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.1;298.15;101.0;1460.73;0.06
1348152;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.2;298.15;101.0;1469.2;0.06
1348153;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.3;298.15;101.0;1477.2;0.06
1348154;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.4;298.15;101.0;1485.32;0.06
1348155;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.5;298.15;101.0;1493.15;0.06
1348156;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.6;298.15;101.0;1500.59;0.06
1348157;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.7;298.15;101.0;1507.62;0.06
1348158;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.8;298.15;101.0;1513.99;0.06
1348159;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.9;298.15;101.0;1519.89;0.06
1348160;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;1.0;298.15;101.0;1525.17;0.06
1348161;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.0;303.15;101.0;1438.23;0.06
1348162;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.1;303.15;101.0;1445.91;0.06
1348163;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.2;303.15;101.0;1454.32;0.06
1348164;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.3;303.15;101.0;1462.1;0.06
1348165;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.4;303.15;101.0;1470.26;0.06
1348166;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.5;303.15;101.0;1477.99;0.06
1348167;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.6;303.15;101.0;1485.2;0.06
1348168;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.7;303.15;101.0;1491.74;0.06
1348169;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.8;303.15;101.0;1498.03;0.06
1348170;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.9;303.15;101.0;1503.92;0.06
1348171;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;1.0;303.15;101.0;1509.34;0.06
1348172;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.0;308.15;101.0;1423.64;0.06
1348173;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.1;308.15;101.0;1431.23;0.06
1348174;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.2;308.15;101.0;1439.39;0.06
1348175;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.3;308.15;101.0;1446.85;0.06
1348176;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.4;308.15;101.0;1454.93;0.06
1348177;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.5;308.15;101.0;1462.49;0.06
1348178;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.6;308.15;101.0;1469.41;0.06
1348179;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.7;308.15;101.0;1476.0;0.06
1348180;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.8;308.15;101.0;1482.23;0.06
1348181;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.9;308.15;101.0;1488.08;0.06
1348182;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;1.0;308.15;101.0;1493.62;0.06
1348183;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.0;313.15;101.0;1409.25;0.06
1348184;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.1;313.15;101.0;1416.68;0.06
1348185;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.2;313.15;101.0;1424.4;0.06
1348186;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.3;313.15;101.0;1431.75;0.06
1348187;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.4;313.15;101.0;1439.7;0.06
1348188;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.5;313.15;101.0;1447.11;0.06
1348189;je5009334;benzyl alcohol;1,2-butanediol;OCc1ccccc1;CCC(O)CO;1336-27-2;584-03-2;InChIKey=WVDDGKGOMKODPV-UHFFFAOYSA-N;InChIKey=BMRWNKZVCUKKSR-UHFFFAOYSA-N;benzenemethanol__1,2-butanediol;0.6;313.15;101.0;1453.88;0.06
