;filename;x1;x2;SMILES1;SMILES2;cas1;cas2;InChI1;InChI2;components;Mole fraction;Temperature, K;Pressure, kPa;Excess molar enthalpy (molar enthalpy of mixing), kJ/mol;Excess molar enthalpy (molar enthalpy of mixing), kJ/mol_std
21630;j.jct.2004.12.014;methyl propanoate;pentadecane;CCC(=O)OC;CCCCCCCCCCCCCCC;554-12-1;629-62-9;InChIKey=RJUFJBKOKNCXHH-UHFFFAOYSA-N;InChIKey=YCOZIPAWZNQLMR-UHFFFAOYSA-N;methyl propanoate__pentadecane;0.7527;318.15;101.0;1.7083;0.0001
21631;j.jct.2004.12.014;methyl propanoate;pentadecane;CCC(=O)OC;CCCCCCCCCCCCCCC;554-12-1;629-62-9;InChIKey=RJUFJBKOKNCXHH-UHFFFAOYSA-N;InChIKey=YCOZIPAWZNQLMR-UHFFFAOYSA-N;methyl propanoate__pentadecane;0.7913;318.15;101.0;1.5371;0.0001
21632;j.jct.2004.12.014;methyl propanoate;pentadecane;CCC(=O)OC;CCCCCCCCCCCCCCC;554-12-1;629-62-9;InChIKey=RJUFJBKOKNCXHH-UHFFFAOYSA-N;InChIKey=YCOZIPAWZNQLMR-UHFFFAOYSA-N;methyl propanoate__pentadecane;0.8294;318.15;101.0;1.3323;0.0001
21633;j.jct.2004.12.014;methyl propanoate;pentadecane;CCC(=O)OC;CCCCCCCCCCCCCCC;554-12-1;629-62-9;InChIKey=RJUFJBKOKNCXHH-UHFFFAOYSA-N;InChIKey=YCOZIPAWZNQLMR-UHFFFAOYSA-N;methyl propanoate__pentadecane;0.8668;318.15;101.0;1.1383;0.0001
21634;j.jct.2004.12.014;methyl propanoate;pentadecane;CCC(=O)OC;CCCCCCCCCCCCCCC;554-12-1;629-62-9;InChIKey=RJUFJBKOKNCXHH-UHFFFAOYSA-N;InChIKey=YCOZIPAWZNQLMR-UHFFFAOYSA-N;methyl propanoate__pentadecane;0.9037;318.15;101.0;0.9067;0.0001
21635;j.jct.2004.12.014;methyl propanoate;pentadecane;CCC(=O)OC;CCCCCCCCCCCCCCC;554-12-1;629-62-9;InChIKey=RJUFJBKOKNCXHH-UHFFFAOYSA-N;InChIKey=YCOZIPAWZNQLMR-UHFFFAOYSA-N;methyl propanoate__pentadecane;0.94;318.15;101.0;0.6309;0.0001
21636;j.jct.2004.12.014;methyl propanoate;pentadecane;CCC(=O)OC;CCCCCCCCCCCCCCC;554-12-1;629-62-9;InChIKey=RJUFJBKOKNCXHH-UHFFFAOYSA-N;InChIKey=YCOZIPAWZNQLMR-UHFFFAOYSA-N;methyl propanoate__pentadecane;0.9713;318.15;101.0;0.33;0.0001
21654;j.jct.2004.12.014;methyl propanoate;heptadecane;CCC(=O)OC;CCCCCCCCCCCCCCCCC;554-12-1;629-78-7;InChIKey=RJUFJBKOKNCXHH-UHFFFAOYSA-N;InChIKey=NDJKXXJCMXVBJW-UHFFFAOYSA-N;methyl propanoate__heptadecane;0.0946;318.15;101.0;0.5516;0.0001
21655;j.jct.2004.12.014;methyl propanoate;heptadecane;CCC(=O)OC;CCCCCCCCCCCCCCCCC;554-12-1;629-78-7;InChIKey=RJUFJBKOKNCXHH-UHFFFAOYSA-N;InChIKey=NDJKXXJCMXVBJW-UHFFFAOYSA-N;methyl propanoate__heptadecane;0.2186;318.15;101.0;1.1592;0.0001
21656;j.jct.2004.12.014;methyl propanoate;heptadecane;CCC(=O)OC;CCCCCCCCCCCCCCCCC;554-12-1;629-78-7;InChIKey=RJUFJBKOKNCXHH-UHFFFAOYSA-N;InChIKey=NDJKXXJCMXVBJW-UHFFFAOYSA-N;methyl propanoate__heptadecane;0.3238;318.15;101.0;1.6184;0.0001
21657;j.jct.2004.12.014;methyl propanoate;heptadecane;CCC(=O)OC;CCCCCCCCCCCCCCCCC;554-12-1;629-78-7;InChIKey=RJUFJBKOKNCXHH-UHFFFAOYSA-N;InChIKey=NDJKXXJCMXVBJW-UHFFFAOYSA-N;methyl propanoate__heptadecane;0.4115;318.15;101.0;1.9134;0.0001
21658;j.jct.2004.12.014;methyl propanoate;heptadecane;CCC(=O)OC;CCCCCCCCCCCCCCCCC;554-12-1;629-78-7;InChIKey=RJUFJBKOKNCXHH-UHFFFAOYSA-N;InChIKey=NDJKXXJCMXVBJW-UHFFFAOYSA-N;methyl propanoate__heptadecane;0.4797;318.15;101.0;2.0589;0.0001
21659;j.jct.2004.12.014;methyl propanoate;heptadecane;CCC(=O)OC;CCCCCCCCCCCCCCCCC;554-12-1;629-78-7;InChIKey=RJUFJBKOKNCXHH-UHFFFAOYSA-N;InChIKey=NDJKXXJCMXVBJW-UHFFFAOYSA-N;methyl propanoate__heptadecane;0.5289;318.15;101.0;2.1237;0.0001
21660;j.jct.2004.12.014;methyl propanoate;heptadecane;CCC(=O)OC;CCCCCCCCCCCCCCCCC;554-12-1;629-78-7;InChIKey=RJUFJBKOKNCXHH-UHFFFAOYSA-N;InChIKey=NDJKXXJCMXVBJW-UHFFFAOYSA-N;methyl propanoate__heptadecane;0.5687;318.15;101.0;2.1466;0.0001
21661;j.jct.2004.12.014;methyl propanoate;heptadecane;CCC(=O)OC;CCCCCCCCCCCCCCCCC;554-12-1;629-78-7;InChIKey=RJUFJBKOKNCXHH-UHFFFAOYSA-N;InChIKey=NDJKXXJCMXVBJW-UHFFFAOYSA-N;methyl propanoate__heptadecane;0.5996;318.15;101.0;2.1499;0.0001
21662;j.jct.2004.12.014;methyl propanoate;heptadecane;CCC(=O)OC;CCCCCCCCCCCCCCCCC;554-12-1;629-78-7;InChIKey=RJUFJBKOKNCXHH-UHFFFAOYSA-N;InChIKey=NDJKXXJCMXVBJW-UHFFFAOYSA-N;methyl propanoate__heptadecane;0.6291;318.15;101.0;2.131;0.0001
21663;j.jct.2004.12.014;methyl propanoate;heptadecane;CCC(=O)OC;CCCCCCCCCCCCCCCCC;554-12-1;629-78-7;InChIKey=RJUFJBKOKNCXHH-UHFFFAOYSA-N;InChIKey=NDJKXXJCMXVBJW-UHFFFAOYSA-N;methyl propanoate__heptadecane;0.6637;318.15;101.0;2.089;0.0001
21664;j.jct.2004.12.014;methyl propanoate;heptadecane;CCC(=O)OC;CCCCCCCCCCCCCCCCC;554-12-1;629-78-7;InChIKey=RJUFJBKOKNCXHH-UHFFFAOYSA-N;InChIKey=NDJKXXJCMXVBJW-UHFFFAOYSA-N;methyl propanoate__heptadecane;0.6974;318.15;101.0;2.0056;0.0001
21665;j.jct.2004.12.014;methyl propanoate;heptadecane;CCC(=O)OC;CCCCCCCCCCCCCCCCC;554-12-1;629-78-7;InChIKey=RJUFJBKOKNCXHH-UHFFFAOYSA-N;InChIKey=NDJKXXJCMXVBJW-UHFFFAOYSA-N;methyl propanoate__heptadecane;0.7327;318.15;101.0;1.8858;0.0001
21666;j.jct.2004.12.014;methyl propanoate;heptadecane;CCC(=O)OC;CCCCCCCCCCCCCCCCC;554-12-1;629-78-7;InChIKey=RJUFJBKOKNCXHH-UHFFFAOYSA-N;InChIKey=NDJKXXJCMXVBJW-UHFFFAOYSA-N;methyl propanoate__heptadecane;0.7677;318.15;101.0;1.7427;0.0001
21667;j.jct.2004.12.014;methyl propanoate;heptadecane;CCC(=O)OC;CCCCCCCCCCCCCCCCC;554-12-1;629-78-7;InChIKey=RJUFJBKOKNCXHH-UHFFFAOYSA-N;InChIKey=NDJKXXJCMXVBJW-UHFFFAOYSA-N;methyl propanoate__heptadecane;0.8042;318.15;101.0;1.5507;0.0001
21668;j.jct.2004.12.014;methyl propanoate;heptadecane;CCC(=O)OC;CCCCCCCCCCCCCCCCC;554-12-1;629-78-7;InChIKey=RJUFJBKOKNCXHH-UHFFFAOYSA-N;InChIKey=NDJKXXJCMXVBJW-UHFFFAOYSA-N;methyl propanoate__heptadecane;0.8381;318.15;101.0;1.3719;0.0001
21669;j.jct.2004.12.014;methyl propanoate;heptadecane;CCC(=O)OC;CCCCCCCCCCCCCCCCC;554-12-1;629-78-7;InChIKey=RJUFJBKOKNCXHH-UHFFFAOYSA-N;InChIKey=NDJKXXJCMXVBJW-UHFFFAOYSA-N;methyl propanoate__heptadecane;0.8741;318.15;101.0;1.134;0.0001
21670;j.jct.2004.12.014;methyl propanoate;heptadecane;CCC(=O)OC;CCCCCCCCCCCCCCCCC;554-12-1;629-78-7;InChIKey=RJUFJBKOKNCXHH-UHFFFAOYSA-N;InChIKey=NDJKXXJCMXVBJW-UHFFFAOYSA-N;methyl propanoate__heptadecane;0.909;318.15;101.0;0.8964;0.0001
21671;j.jct.2004.12.014;methyl propanoate;heptadecane;CCC(=O)OC;CCCCCCCCCCCCCCCCC;554-12-1;629-78-7;InChIKey=RJUFJBKOKNCXHH-UHFFFAOYSA-N;InChIKey=NDJKXXJCMXVBJW-UHFFFAOYSA-N;methyl propanoate__heptadecane;0.9409;318.15;101.0;0.6189;0.0001
21672;j.jct.2004.12.014;methyl propanoate;heptadecane;CCC(=O)OC;CCCCCCCCCCCCCCCCC;554-12-1;629-78-7;InChIKey=RJUFJBKOKNCXHH-UHFFFAOYSA-N;InChIKey=NDJKXXJCMXVBJW-UHFFFAOYSA-N;methyl propanoate__heptadecane;0.9721;318.15;101.0;0.3152;0.0001
21689;j.jct.2004.12.014;ethyl propanoate;heptane;CCOC(=O)CC;CCCCCCC;105-37-3;142-82-5;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethyl propanoate__heptane;0.0724;318.15;101.0;0.3206;0.0001
21690;j.jct.2004.12.014;ethyl propanoate;heptane;CCOC(=O)CC;CCCCCCC;105-37-3;142-82-5;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethyl propanoate__heptane;0.1469;318.15;101.0;0.5943;0.0001
21691;j.jct.2004.12.014;ethyl propanoate;heptane;CCOC(=O)CC;CCCCCCC;105-37-3;142-82-5;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethyl propanoate__heptane;0.2238;318.15;101.0;0.8186;0.0001
21692;j.jct.2004.12.014;ethyl propanoate;heptane;CCOC(=O)CC;CCCCCCC;105-37-3;142-82-5;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethyl propanoate__heptane;0.294;318.15;101.0;0.9809;0.0001
21693;j.jct.2004.12.014;ethyl propanoate;heptane;CCOC(=O)CC;CCCCCCC;105-37-3;142-82-5;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethyl propanoate__heptane;0.3653;318.15;101.0;1.0909;0.0001
21694;j.jct.2004.12.014;ethyl propanoate;heptane;CCOC(=O)CC;CCCCCCC;105-37-3;142-82-5;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethyl propanoate__heptane;0.4286;318.15;101.0;1.1439;0.0001
21695;j.jct.2004.12.014;ethyl propanoate;heptane;CCOC(=O)CC;CCCCCCC;105-37-3;142-82-5;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethyl propanoate__heptane;0.4855;318.15;101.0;1.1595;0.0001
21696;j.jct.2004.12.014;ethyl propanoate;heptane;CCOC(=O)CC;CCCCCCC;105-37-3;142-82-5;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethyl propanoate__heptane;0.5345;318.15;101.0;1.1481;0.0001
21697;j.jct.2004.12.014;ethyl propanoate;heptane;CCOC(=O)CC;CCCCCCC;105-37-3;142-82-5;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethyl propanoate__heptane;0.5733;318.15;101.0;1.1172;0.0001
21698;j.jct.2004.12.014;ethyl propanoate;heptane;CCOC(=O)CC;CCCCCCC;105-37-3;142-82-5;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethyl propanoate__heptane;0.5847;318.15;101.0;1.1039;0.0001
21699;j.jct.2004.12.014;ethyl propanoate;heptane;CCOC(=O)CC;CCCCCCC;105-37-3;142-82-5;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethyl propanoate__heptane;0.6302;318.15;101.0;1.0619;0.0001
21700;j.jct.2004.12.014;ethyl propanoate;heptane;CCOC(=O)CC;CCCCCCC;105-37-3;142-82-5;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethyl propanoate__heptane;0.682;318.15;101.0;0.9912;0.0001
21701;j.jct.2004.12.014;ethyl propanoate;heptane;CCOC(=O)CC;CCCCCCC;105-37-3;142-82-5;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethyl propanoate__heptane;0.7393;318.15;101.0;0.8916;0.0001
21702;j.jct.2004.12.014;ethyl propanoate;heptane;CCOC(=O)CC;CCCCCCC;105-37-3;142-82-5;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethyl propanoate__heptane;0.7978;318.15;101.0;0.7589;0.0001
21703;j.jct.2004.12.014;ethyl propanoate;heptane;CCOC(=O)CC;CCCCCCC;105-37-3;142-82-5;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethyl propanoate__heptane;0.8563;318.15;101.0;0.5961;0.0001
21704;j.jct.2004.12.014;ethyl propanoate;heptane;CCOC(=O)CC;CCCCCCC;105-37-3;142-82-5;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethyl propanoate__heptane;0.9088;318.15;101.0;0.4043;0.0001
21705;j.jct.2004.12.014;ethyl propanoate;heptane;CCOC(=O)CC;CCCCCCC;105-37-3;142-82-5;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=IMNFDUFMRHMDMM-UHFFFAOYSA-N;ethyl propanoate__heptane;0.963;318.15;101.0;0.1905;0.0001
21722;j.jct.2004.12.014;ethyl propanoate;nonane;CCOC(=O)CC;CCCCCCCCC;105-37-3;111-84-2;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=BKIMMITUMNQMOS-UHFFFAOYSA-N;ethyl propanoate__nonane;0.0817;318.15;101.0;0.3848;0.0001
21723;j.jct.2004.12.014;ethyl propanoate;nonane;CCOC(=O)CC;CCCCCCCCC;105-37-3;111-84-2;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=BKIMMITUMNQMOS-UHFFFAOYSA-N;ethyl propanoate__nonane;0.4909;318.15;101.0;1.3019;0.0001
21724;j.jct.2004.12.014;ethyl propanoate;nonane;CCOC(=O)CC;CCCCCCCCC;105-37-3;111-84-2;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=BKIMMITUMNQMOS-UHFFFAOYSA-N;ethyl propanoate__nonane;0.732;318.15;101.0;1.0156;0.0001
21725;j.jct.2004.12.014;ethyl propanoate;nonane;CCOC(=O)CC;CCCCCCCCC;105-37-3;111-84-2;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=BKIMMITUMNQMOS-UHFFFAOYSA-N;ethyl propanoate__nonane;0.1719;318.15;101.0;0.7047;0.0001
21726;j.jct.2004.12.014;ethyl propanoate;nonane;CCOC(=O)CC;CCCCCCCCC;105-37-3;111-84-2;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=BKIMMITUMNQMOS-UHFFFAOYSA-N;ethyl propanoate__nonane;0.2598;318.15;101.0;0.9665;0.0001
21727;j.jct.2004.12.014;ethyl propanoate;nonane;CCOC(=O)CC;CCCCCCCCC;105-37-3;111-84-2;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=BKIMMITUMNQMOS-UHFFFAOYSA-N;ethyl propanoate__nonane;0.3403;318.15;101.0;1.1385;0.0001
21728;j.jct.2004.12.014;ethyl propanoate;nonane;CCOC(=O)CC;CCCCCCCCC;105-37-3;111-84-2;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=BKIMMITUMNQMOS-UHFFFAOYSA-N;ethyl propanoate__nonane;0.4145;318.15;101.0;1.2435;0.0001
21729;j.jct.2004.12.014;ethyl propanoate;nonane;CCOC(=O)CC;CCCCCCCCC;105-37-3;111-84-2;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=BKIMMITUMNQMOS-UHFFFAOYSA-N;ethyl propanoate__nonane;0.4797;318.15;101.0;1.2916;0.0001
21730;j.jct.2004.12.014;ethyl propanoate;nonane;CCOC(=O)CC;CCCCCCCCC;105-37-3;111-84-2;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=BKIMMITUMNQMOS-UHFFFAOYSA-N;ethyl propanoate__nonane;0.5379;318.15;101.0;1.2961;0.0001
21731;j.jct.2004.12.014;ethyl propanoate;nonane;CCOC(=O)CC;CCCCCCCCC;105-37-3;111-84-2;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=BKIMMITUMNQMOS-UHFFFAOYSA-N;ethyl propanoate__nonane;0.5764;318.15;101.0;1.275;0.0001
21732;j.jct.2004.12.014;ethyl propanoate;nonane;CCOC(=O)CC;CCCCCCCCC;105-37-3;111-84-2;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=BKIMMITUMNQMOS-UHFFFAOYSA-N;ethyl propanoate__nonane;0.5876;318.15;101.0;1.2673;0.0001
21733;j.jct.2004.12.014;ethyl propanoate;nonane;CCOC(=O)CC;CCCCCCCCC;105-37-3;111-84-2;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=BKIMMITUMNQMOS-UHFFFAOYSA-N;ethyl propanoate__nonane;0.6277;318.15;101.0;1.2176;0.0001
21734;j.jct.2004.12.014;ethyl propanoate;nonane;CCOC(=O)CC;CCCCCCCCC;105-37-3;111-84-2;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=BKIMMITUMNQMOS-UHFFFAOYSA-N;ethyl propanoate__nonane;0.6791;318.15;101.0;1.133;0.0001
21735;j.jct.2004.12.014;ethyl propanoate;nonane;CCOC(=O)CC;CCCCCCCCC;105-37-3;111-84-2;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=BKIMMITUMNQMOS-UHFFFAOYSA-N;ethyl propanoate__nonane;0.7883;318.15;101.0;0.8664;0.0001
21736;j.jct.2004.12.014;ethyl propanoate;nonane;CCOC(=O)CC;CCCCCCCCC;105-37-3;111-84-2;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=BKIMMITUMNQMOS-UHFFFAOYSA-N;ethyl propanoate__nonane;0.8451;318.15;101.0;0.6801;0.0001
21737;j.jct.2004.12.014;ethyl propanoate;nonane;CCOC(=O)CC;CCCCCCCCC;105-37-3;111-84-2;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=BKIMMITUMNQMOS-UHFFFAOYSA-N;ethyl propanoate__nonane;0.9016;318.15;101.0;0.4641;0.0001
21738;j.jct.2004.12.014;ethyl propanoate;nonane;CCOC(=O)CC;CCCCCCCCC;105-37-3;111-84-2;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=BKIMMITUMNQMOS-UHFFFAOYSA-N;ethyl propanoate__nonane;0.9517;318.15;101.0;0.2466;0.0001
21756;j.jct.2004.12.014;ethyl propanoate;undecane;CCOC(=O)CC;CCCCCCCCCCC;105-37-3;61193-21-3;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=RSJKGSCJYJTIGS-UHFFFAOYSA-N;ethyl propanoate__undecane;0.0755;318.15;101.0;0.3826;0.0001
21757;j.jct.2004.12.014;ethyl propanoate;undecane;CCOC(=O)CC;CCCCCCCCCCC;105-37-3;61193-21-3;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=RSJKGSCJYJTIGS-UHFFFAOYSA-N;ethyl propanoate__undecane;0.1612;318.15;101.0;0.705;0.0001
21758;j.jct.2004.12.014;ethyl propanoate;undecane;CCOC(=O)CC;CCCCCCCCCCC;105-37-3;61193-21-3;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=RSJKGSCJYJTIGS-UHFFFAOYSA-N;ethyl propanoate__undecane;0.2482;318.15;101.0;0.9968;0.0001
21759;j.jct.2004.12.014;ethyl propanoate;undecane;CCOC(=O)CC;CCCCCCCCCCC;105-37-3;61193-21-3;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=RSJKGSCJYJTIGS-UHFFFAOYSA-N;ethyl propanoate__undecane;0.3331;318.15;101.0;1.2136;0.0001
21760;j.jct.2004.12.014;ethyl propanoate;undecane;CCOC(=O)CC;CCCCCCCCCCC;105-37-3;61193-21-3;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=RSJKGSCJYJTIGS-UHFFFAOYSA-N;ethyl propanoate__undecane;0.4028;318.15;101.0;1.3381;0.0001
21761;j.jct.2004.12.014;ethyl propanoate;undecane;CCOC(=O)CC;CCCCCCCCCCC;105-37-3;61193-21-3;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=RSJKGSCJYJTIGS-UHFFFAOYSA-N;ethyl propanoate__undecane;0.4629;318.15;101.0;1.4059;0.0001
21762;j.jct.2004.12.014;ethyl propanoate;undecane;CCOC(=O)CC;CCCCCCCCCCC;105-37-3;61193-21-3;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=RSJKGSCJYJTIGS-UHFFFAOYSA-N;ethyl propanoate__undecane;0.5094;318.15;101.0;1.4275;0.0001
21763;j.jct.2004.12.014;ethyl propanoate;undecane;CCOC(=O)CC;CCCCCCCCCCC;105-37-3;61193-21-3;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=RSJKGSCJYJTIGS-UHFFFAOYSA-N;ethyl propanoate__undecane;0.5483;318.15;101.0;1.4238;0.0001
21764;j.jct.2004.12.014;ethyl propanoate;undecane;CCOC(=O)CC;CCCCCCCCCCC;105-37-3;61193-21-3;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=RSJKGSCJYJTIGS-UHFFFAOYSA-N;ethyl propanoate__undecane;0.5806;318.15;101.0;1.4062;0.0001
21765;j.jct.2004.12.014;ethyl propanoate;undecane;CCOC(=O)CC;CCCCCCCCCCC;105-37-3;61193-21-3;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=RSJKGSCJYJTIGS-UHFFFAOYSA-N;ethyl propanoate__undecane;0.6255;318.15;101.0;1.3582;0.0001
21766;j.jct.2004.12.014;ethyl propanoate;undecane;CCOC(=O)CC;CCCCCCCCCCC;105-37-3;61193-21-3;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=RSJKGSCJYJTIGS-UHFFFAOYSA-N;ethyl propanoate__undecane;0.6622;318.15;101.0;1.3001;0.0001
21767;j.jct.2004.12.014;ethyl propanoate;undecane;CCOC(=O)CC;CCCCCCCCCCC;105-37-3;61193-21-3;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=RSJKGSCJYJTIGS-UHFFFAOYSA-N;ethyl propanoate__undecane;0.7018;318.15;101.0;1.2216;0.0001
21768;j.jct.2004.12.014;ethyl propanoate;undecane;CCOC(=O)CC;CCCCCCCCCCC;105-37-3;61193-21-3;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=RSJKGSCJYJTIGS-UHFFFAOYSA-N;ethyl propanoate__undecane;0.7511;318.15;101.0;1.092;0.0001
21769;j.jct.2004.12.014;ethyl propanoate;undecane;CCOC(=O)CC;CCCCCCCCCCC;105-37-3;61193-21-3;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=RSJKGSCJYJTIGS-UHFFFAOYSA-N;ethyl propanoate__undecane;0.7996;318.15;101.0;0.9399;0.0001
21770;j.jct.2004.12.014;ethyl propanoate;undecane;CCOC(=O)CC;CCCCCCCCCCC;105-37-3;61193-21-3;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=RSJKGSCJYJTIGS-UHFFFAOYSA-N;ethyl propanoate__undecane;0.8514;318.15;101.0;0.741;0.0001
21771;j.jct.2004.12.014;ethyl propanoate;undecane;CCOC(=O)CC;CCCCCCCCCCC;105-37-3;61193-21-3;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=RSJKGSCJYJTIGS-UHFFFAOYSA-N;ethyl propanoate__undecane;0.9026;318.15;101.0;0.5231;0.0001
21772;j.jct.2004.12.014;ethyl propanoate;undecane;CCOC(=O)CC;CCCCCCCCCCC;105-37-3;61193-21-3;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=RSJKGSCJYJTIGS-UHFFFAOYSA-N;ethyl propanoate__undecane;0.9521;318.15;101.0;0.2792;0.0001
21790;j.jct.2004.12.014;ethyl propanoate;tridecane;CCOC(=O)CC;CCCCCCCCCCCCC;105-37-3;629-50-5;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=IIYFAKIEWZDVMP-UHFFFAOYSA-N;ethyl propanoate__tridecane;0.0944;318.15;101.0;0.4673;0.0001
21791;j.jct.2004.12.014;ethyl propanoate;tridecane;CCOC(=O)CC;CCCCCCCCCCCCC;105-37-3;629-50-5;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=IIYFAKIEWZDVMP-UHFFFAOYSA-N;ethyl propanoate__tridecane;0.189;318.15;101.0;0.8419;0.0001
21792;j.jct.2004.12.014;ethyl propanoate;tridecane;CCOC(=O)CC;CCCCCCCCCCCCC;105-37-3;629-50-5;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=IIYFAKIEWZDVMP-UHFFFAOYSA-N;ethyl propanoate__tridecane;0.282;318.15;101.0;1.1472;0.0001
21793;j.jct.2004.12.014;ethyl propanoate;tridecane;CCOC(=O)CC;CCCCCCCCCCCCC;105-37-3;629-50-5;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=IIYFAKIEWZDVMP-UHFFFAOYSA-N;ethyl propanoate__tridecane;0.366;318.15;101.0;1.3622;0.0001
21794;j.jct.2004.12.014;ethyl propanoate;tridecane;CCOC(=O)CC;CCCCCCCCCCCCC;105-37-3;629-50-5;InChIKey=FKRCODPIKNYEAC-UHFFFAOYSA-N;InChIKey=IIYFAKIEWZDVMP-UHFFFAOYSA-N;ethyl propanoate__tridecane;0.4354;318.15;101.0;1.485;0.0001
